"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[2282]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_P02.70N1 [2282]","BASALT [2282]","","","","","","","","","VOL","","","","","WR [2282] ","51.52","2","","13.17","","","","13.98","10.21","5.64","","","0.17","2.55","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80694",
"[2282]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_P02.70N2 [2282]","BASALT [2282]","","","","","","","","","VOL","","","","","WR [2282] ","51.84","2.48","","12.55","","","","15.66","9.03","4.55","","","0.3","2.73","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80695",
"[2282]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_P02.70N3 [2282]","BASALT [2282]","","","","","","","","","VOL","","","","","WR [2282] ","57.08","1.76","","13.48","","","","12.12","6.87","2.74","","","0.58","3.31","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80696",
"[2282]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_P02.70N6 [2282]","BASALT [2282]","","","","","","","","","VOL","","","","","WR [2282] ","69.27","0.55","","12.1","","","","5.96","2.99","0.45","","","1.37","4.28","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80697",
"[2282]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_P02.70N4 [2282]","BASALT [2282]","","","","","","","","","VOL","","","","","WR [2282] ","69.68","0.61","","12.41","","","","5.09","2.85","0.4","","","1.47","4.29","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80698",
"[2282]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE 6","","2.7","2.7","-95.24","-95.24","SAQ","-2597","-2597","s_P02.70N5 [2282]","BASALT [2282]","","","","","","","","","VOL","","","","","WR [2282] ","70.05","0.63","","12.38","","","","4.53","2.63","0.24","","","1.61","4.3","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80699",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17","","2.43","2.43","-95.5505","-95.5505","SAQ","-2750","-2750","s_17C-17-1 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.68","0.86","","16.38","","","9.34","","12.15","9.34","","","0.04","2.2","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80716",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K10","","2.6378","2.6378","-95.4925","-95.4925","SAQ","-2370","-2370","s_10B-10-30 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","48.23","0.83","","17.48","","","8.95","","12.34","9.24","","","0.04","2.08","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80717",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17","","2.43","2.43","-95.5505","-95.5505","SAQ","-2750","-2750","s_17B-17-42 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.73","0.9","","16.48","","","9.22","","12.22","8.99","","","0.05","2.21","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80718",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K10","","2.6378","2.6378","-95.4925","-95.4925","SAQ","-2370","-2370","s_10A-10-34 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","48.06","0.99","","17.33","","","9.49","","12.02","8.99","","","0.05","2.35","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80719",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K20","","1.636","1.636","-94.95283","-94.95283","SAQ","-2880","-2880","s_20-20-1 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","48.42","0.96","","17.06","","","9.61","","12.16","8.95","","","0.04","2.28","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80720",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K24","","3.3205","3.3205","-94.8398","-94.8398","SAQ","-3000","-3000","s_24-24-5 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.96","1.26","","15.4","","","9.86","","11.92","8.47","","","0.11","2.28","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80721",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K25","","3.5248","3.5248","-95.78616","-95.78616","SAQ","-2760","-2760","s_25-25-2 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.45","1.13","","15.51","","","9.68","","12.14","8.28","","","0.17","2.1","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80722",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26","","3.5015","3.5015","-93.659","-93.659","SAQ","-2900","-2900","s_26B-26-4 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","51.12","1.32","","15.16","","","9.94","","11.71","8.26","","","0.2","2.23","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80723",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K16","","2.3263","2.3263","-95.304","-95.304","SAQ","-2375","-2375","s_16-16-38 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.99","1.16","","15.83","","","9.56","","12.79","8.2","","","0.1","2.46","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80724",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26","","3.5015","3.5015","-93.659","-93.659","SAQ","-2900","-2900","s_26A-26-1 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.97","1.12","","16.44","","","10.52","","11.86","8.05","","","0.13","2.22","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80725",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26","","3.5015","3.5015","-93.659","-93.659","SAQ","-2900","-2900","s_26C-26-10 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.61","1.32","","15.31","","","10.04","","11.74","7.98","","","0.21","2.23","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80726",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K26","","3.5015","3.5015","-93.659","-93.659","SAQ","-2900","-2900","s_26D-26-8 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.65","1.38","","15.55","","","9.96","","11.61","7.91","","","0.21","2.34","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80727",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K17","","2.43","2.43","-95.5505","-95.5505","SAQ","-2750","-2750","s_17A-17-22 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.08","0.98","","16.73","","","9.25","","12.84","7.29","","","0.06","2.29","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80728",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11","","2.639","2.639","-95.49716","-95.49716","SAQ","-2440","-2440","s_11D-11-49 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.03","0.91","","15.7","","","8.8","","12.83","9.37","","","0.08","1.83","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80729",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11","","2.639","2.639","-95.49716","-95.49716","SAQ","-2440","-2440","s_11C-11-13 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.23","1.05","","15.46","","","9.36","","12.19","9.24","","","0.07","1.97","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80730",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K11","","2.639","2.639","-95.49716","-95.49716","SAQ","-2440","-2440","s_11B-11-1 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.96","0.95","","15.92","","","8.86","","12.78","8.82","","","0.06","1.92","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80731",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12B-12-32 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.56","1.02","","15.59","","","10.04","","12.05","8.79","","","0.06","2.2","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80732",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12E-12-33 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.88","1.02","","15.41","","","9.23","","12.06","8.62","","","0.07","2.2","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80733",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12D-12-153 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.57","1.02","","15.43","","","9.33","","12.79","8.4","","","0.07","1.96","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80734",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12C-12-118 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.84","1.15","","15.39","","","9.54","","12.56","7.97","","","0.09","2.11","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80735",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4","","1.805","1.805","-93.62683","-93.62683","SAQ","-2520","-2520","s_4D-4-1 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.96","1.2","","14.73","","","10.5","","12.26","7.58","","","0.14","2.29","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80736",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4","","1.805","1.805","-93.62683","-93.62683","SAQ","-2520","-2520","s_4C-4-2 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.88","1.29","","14.66","","","10.81","","12.14","7.46","","","0.1","2.34","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80737",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18","","2.60416","2.60416","-95.43366","-95.43366","SAQ","-3220","-3220","s_18B-18-22 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.66","1.85","","14","","","12.43","","10.8","7.12","","","0.19","2.41","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80738",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18","","2.60416","2.60416","-95.43366","-95.43366","SAQ","-3220","-3220","s_18C-18-21 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.72","1.76","","13.93","","","12.43","","10.75","7.08","","","0.17","2.33","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80739",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4","","1.805","1.805","-93.62683","-93.62683","SAQ","-2520","-2520","s_4B-4-7 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.9","1.43","","14.29","","","11.62","","11.39","6.87","","","0.17","2.37","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80741",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K15","","","","","","SAQ","","","s_15B-15-3 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.61","1.75","","14.34","","","11.76","","11.42","6.85","","","0.14","2.29","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80742",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K4","","1.805","1.805","-93.62683","-93.62683","SAQ","-2520","-2520","s_4A-4-13 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","51.02","1.5","","14.13","","","11.99","","11.28","6.68","","","0.18","2.44","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80743",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K15","","","","","","SAQ","","","s_15A-15-2 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.8","1.86","","13.86","","","12.01","","11.3","6.61","","","0.15","2.33","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80744",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K18","","2.60416","2.60416","-95.43366","-95.43366","SAQ","-3220","-3220","s_18A-18-3 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.47","1.82","","13.92","","","12.27","","11","6.59","","","0.16","2.35","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80745",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K29","","1.8755","1.8755","-86.545","-86.545","SAQ","-2850","-2850","s_29-29-6 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.49","1.87","","13.44","","","13.85","","10.76","6.31","","","0.08","2.39","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80746",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K14","","2.7395","2.7395","-95.2443","-95.2443","SAQ","-2780","-2780","s_14-14-3 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","51.21","1.76","","13.48","","","12.88","","10.86","6.19","","","0.17","2.5","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80747",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K12","","2.64283","2.64283","-95.47116","-95.47116","SAQ","-2650","-2650","s_12A-12-8 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","50.76","1.84","","13.7","","","12.96","","10.64","6.12","","","0.16","2.42","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80748",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K2","","1.3783","1.3783","-93.7248","-93.7248","SAQ","-2650","-2650","s_2-2-7 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","48.38","2.12","","17.5","","","8.72","","10.69","6.59","","","0.77","3.42","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80749",
"[2665]","SUBMARINE RIDGE","GALAPAGOS RIDGE / GALAPAGOS RIDGE / DREDGE K27","","3.3456","3.3456","-93.6386","-93.6386","SAQ","-2980","-2980","s_27-27-6 [2665]","BASALT [2665]","","","","","","","","","VOL","","","","","WR [2665] ","49.14","2","","17.25","","","9.65","","9.63","6.44","","","1.07","3.45","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80750",
