TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONTINENTAL FLOOD BASALT,"NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / VAIGAT FORMATION, NAUJANGUIT MEMBER",70.1978834,-53.3007852,SAE,s_113280 [4605],ANDESITE [4605],VOL,55.77,1.09,15.67,,4.94,,7.78,6.04,0.14,0.94,2.55,0.14,,,,,,,,,,,,,,,32,,219,333,,,,140,119,,,,,,,32,228,24,146,5,,,,,,,,,,,,,300,20,42,,21,,,,,,,,,,,,,,,,,,,,,,,,
CONTINENTAL FLOOD BASALT,"NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / MALIGAT FORMATION, NIAQUSSAT MEMBER",69.7928,-54.8036,SAE,s_176564 [4605],ANDESITE [4605],VOL,59.93,1.11,13.49,,,,5.76,0.15,,2.41,6.7,1.69,,,,,,,,,,,,,,,22,,169,418,,,,120,74,,,,,,,47,170,33,209,7,,,,,,,,,,,,,456,34,43,,26,,,,,,,,,,,,,,,,,,,,,,,,
CONTINENTAL FLOOD BASALT,"NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / MALIGAT FORMATION, NIAQUSSAT MEMBER",70.155,-54.67,SAE,s_176448 [4605],ANDESITE [4605],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINENTAL FLOOD BASALT,"NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / MALIGAT FORMATION, NIAQUSSAT MEMBER",70.1717,-54.66,SAE,s_176411 [4605],ANDESITE [4605],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINENTAL FLOOD BASALT,NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE,55,-6.25,SAE,s_30 [4606],"ANDESITE, THOLEIITIC [4606]",VOL,55.8,1.27,15.5,7.36,3.85,,4.2,1.4,0.16,3.03,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / NORTHERN KAMCHATKA SEGMENT / VALOVAYAM VOLCANIC FIELD,61,163,SAE,s_VAL29 [2475],ANDESITE [2475],VOL,57.76,0.9,17.68,,,6.17,7.65,3.98,0.12,1.06,3.67,0.31,,,,,,,,,,,,,,,16.2,,148,64,,,,34,,,,,,,,17,746,14.7,104,10.3,,,,,,,,,,,,,481,14.8,29.4,,15,2.7,0.94,3,,2.7,,,,1.5,0.22,2.8,,,,,,,,,,,,1.8,0.6
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / NORTHERN KAMCHATKA SEGMENT / VALOVAYAM VOLCANIC FIELD,61,163,SAE,s_VAL55 [2475],"BASALT, ALKALINE [2475] / ANDESITE [6279]",VOL,48.08,2.03,15.89,,,9.18,9.67,8.51,0.16,1.96,3.01,0.5,,,,,,,,,,,,,,,25.5,,281,339,,,,136,,,,,,,,22,667,22,162,32.1,,,,,,,,,,,,,448,25,49.3,,23.1,4.6,1.58,4.6,,3.9,,,,2,0.3,3.7,,,0.000314,0.000006,,,,,,,,3,0.9
CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / SIERRA MADRE OCCIDENTAL / DURANGO,24.75,-105,SAE,s_7 [3830],ANDESITE [3830],VOL,59.1,0.88,16.5,2,4.27,,6.23,2.74,0.11,0.95,3.66,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KURILE ARC / KURILE ARC / PARAMUSHIR / EBEKO,50.68,156,SAE,s_KY-46/72 [11076],"BASALT [11076] / ANDESITE, BASALTIC [14714]",VOL,52.98,0.74,16.3,,,9.11,8.1,7.5,0.17,1.4,2.65,0.27,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62,,18.67,68.25,1.66,,,,,,,,,,,,1.56,323.3,9.51,22.06,3.14,14.01,3.5,1.08,3.32,0.59,3.61,0.73,2.11,0.31,2.2,0.33,2.3,0.35,,,,,,,,,6.22,,2.76,1.01
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / SOUTHERN KAMCHATKA SEGMENT / KSUDACH,51.6,157.4,SAE,s_KA1/7 [15899],"ANDESITE, BASALTIC [15899]",VOL,56.79,0.84,16.33,6.55,2.83,,7.38,3.55,0.22,0.64,4.02,0.19,,,,,,,,,,,20,25,,,31,,158,3,,,19,2,67,96,21,1.6,6.5,,,7.2,303,34,73,1.7,0.6,,,,,,,1.9,,,,0.2,198,4,13.7,,13.3,3.9,1.28,,0.8,,,,,3.2,0.5,1.9,,,,,,,,,,14,,0.7,0.2
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / SOUTHERN KAMCHATKA SEGMENT / KSUDACH,51.6,157.4,SAE,s_KA110/7 [15899],ANDESITE [15899],VOL,58.68,0.81,16.32,1.71,6.85,,6.84,2.72,0.21,0.77,4.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / SOUTHERN KAMCHATKA SEGMENT / KSUDACH,51.6,157.4,SAE,s_KA113/7 [15899],ANDESITE [15899],VOL,58.75,0.86,16.11,2.5,5.71,,6.49,3.1,0.19,0.91,4.29,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / SOUTHERN KAMCHATKA SEGMENT / KSUDACH,51.6,157.4,SAE,s_KA17/7 [15899],ANDESITE [15899],VOL,57.5,0.87,16.46,1.55,7.7,,7.26,3.04,0.22,0.66,3.92,0.16,,,,,,,,,,,130,520,,,30,,188,2,,,19,1,72,101,20,1.8,5.3,,,9.6,328,32,73,1.5,0.8,,,,,,,1.3,,,,0.8,182,3.7,11.7,,11.5,3.5,1.25,,0.8,,,,,2.7,0.5,1.7,,,,,,,,,,5,,0.8,0.3
CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT ST. CATHERINE,12.2,-61.7,SAE,s_109 [3286],ANDESITE [3286],VOL,52.08,1.022,18.89,8.54,,,8.82,4.31,0.149,1.312,4.01,0.406,,,,,,,,,,,,,,,18.6,,245,43,,,,54,33,106,,,,,,42.5,761,2.6,154,15.8,,,,,,,,,,,,,541,35.5,63.5,,30.13,5.929,1.722,5.16,,3.94,,2.03,,1.817,,,,,,,,,,,,39.2,,19,6
CONVERGENT MARGIN,LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT ST. CATHERINE,12.2,-61.7,SAE,s_337 [3325],BASALT [3325] / ANDESITE [3286],VOL,53.75,0.765,17.57,7.86,,,10.01,4.08,0.152,1.562,3.71,0.235,,,,,,,,,,,,,,,17.5,4586,208,33,,,,31,163,40,,,,,,30.9,1022,18.8,126.8,7.5,,,,,,,,,,,,,498,26.8,50.4,,23.43,4.547,1.349,3.87,,3.11,,1.735,,1.643,,,,,,,,,,,,1.53,,13,5.4
CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,48.724,-121.846,SAE,s_02-MB-1 [18091],"ANDESITE, BASALTIC [18091]",VOL,53.3,1.142,20.23,,,6.52,9.4,3.96,0.112,0.97,3.88,0.331,,,,,,,,,,,,,,,24,,204,24,,,,23,38,71,21,,,,,11.2,1194,17.95,99,4.95,,,,,,,,,,,,0.1,426,17.09,38.11,5.21,22.19,4.71,1.56,4.16,0.62,3.55,0.71,1.86,0.27,1.6,0.26,2.63,0.28,,,,,,,,,3.69,,1.86,0.58
CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,48.7154,-121.8465,SAE,s_02-MB-5 [19246],"BASALT, CALC-ALKALINE [19246] / ANDESITE, BASALTIC [18091]",VOL,53.37,0.92,16.47,,,7.09,9.51,7.61,0.131,0.87,2.91,0.19,,,,,,,,,,,,,,,33.41370773,,181.1,214.1,,,,61.2,37,68.6,18,,,,,8.77069215,860.1177954,17.80195953,103.9748998,3.571310178,,,,,,,,,,,,0.191077385,334.9889295,12.71174551,28.26289414,3.912552822,16.34254813,3.657001787,1.165175913,3.564425424,0.560814256,3.447931088,0.700740869,1.826702506,0.28,1.661682311,0.259864367,2.886623288,0.234155037,,,,,,,,,3.455545108,,2.146786095,0.670617025
CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,48.7795,-121.883,SAE,s_06-MB-97 [19246],"BASALT, CALC-ALKALINE [19246] / ANDESITE, BASALTIC [18091]",VOL,54.44879,1.59693,17.88034,,,8.15,8.15886,3.73762,0.15412,0.93657,4.23589,0.36878,,,,,,,,,,,,,,,24.23188929,,218.4,25.2,,,,13.02075472,42,91.7,19,,,,,11.57642412,712.1809181,32.2207478,183.425768,7.300384712,,,,,,,,,,,,0.227729185,401.6977158,18.60565565,43.80780932,6.028096452,25.29676113,5.996415201,1.923449741,6.076640089,1.027865352,6.239162721,1.292612756,3.480722648,0.507651893,3.098696166,0.495080903,4.591021365,0.462425217,,,,,,,,,3.685131635,,1.817187216,0.674626704
CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,48.6604,-121.7028,SAE,s_07-MB-112 [19246],"BASALT, CALC-ALKALINE [19246] / ANDESITE, BASALTIC [18091]",VOL,52.14,1.63,17.73,,,8.64,8.25,5.49,0.161,0.89,4.46,0.44,,,,,,,,,,,,,,,26.01472128,,199.8,90.3,,,,39.53018868,34,83.4,18,,,,,9.992151897,563.3589378,31.95790968,199.694842,7.396020974,,,,,,,,,,,,0.272572198,279.3875079,16.17749471,38.60831692,5.30721591,23.02422635,5.687484008,1.920353566,5.930211141,0.997042125,6.265970359,1.259048325,3.401683645,0.49,3.033733895,0.486237218,4.270088455,0.476362135,,,,,,,,,3.255921478,,1.353262146,0.560466918
CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT BAKER,48.6366,-121.7299,SAE,s_08-MB-122 [19246],"BASALT, CALC-ALKALINE [19246] / ANDESITE, BASALTIC [18091]",VOL,52.62342,1.27957,17.63546,,,7.88,8.32306,7.56974,0.14732,0.70389,3.78048,0.22788,,,,,,,,,,,,,,,22.70946126,,163.3,254.8,,,,134.2146692,50,70.3,15,,,,,9.716649753,492.6011811,24.29476555,136.0505313,4.598007751,,,,,,,,,,,,0.247118706,265.656022,11.1842947,25.82469739,3.577662389,15.65620922,4.004245474,1.429315805,4.280052531,0.730766015,4.644847465,0.974381068,2.670326109,0.383645246,2.435132163,0.384729852,3.19433697,0.333901076,,,,,,,,,3.13799727,,1.343337952,0.572847318
CONVERGENT MARGIN,ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / ECUADOR / ANTISANA,-0.484,-78.142,SAE,s_ANT37 [4739],ANDESITE [4739],VOL,59,0.94,16.25,6.75,,,5.94,3.3,0.09,2.21,4.21,0.3,,,,,,,,,,,,,,,10.7,,158,90,,,22,40,,,,,,,,67,790,12.7,171,9.7,,,,,,,,,,,,,920,29,58,,29,5.3,1.35,4.1,,2.6,,1.25,,0.95,,,,,,,,,,,,,,9.2,
CONVERGENT MARGIN,ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / ECUADOR / ANTISANA,-0.484,-78.142,SAE,s_ANT60 [4739],ANDESITE [4739],VOL,57.9,1.08,17.9,7.4,,,5.81,2.45,0.11,2.39,4.42,0.34,,,,,,,,,,,,,,,13,,169,4,,,18,8.5,,,,,,,,66,735,19.3,189,10,,,,,,,,,,,,,960,29.5,57,,30,5.7,1.51,4.7,,3.6,,1.9,,1.73,,,,,,,,,,,,,,9.1,
CONVERGENT MARGIN,ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / ECUADOR / ANTISANA,-0.484,-78.142,SAE,s_ANT61 [4739],ANDESITE [4739],VOL,62.3,0.68,16.2,5.42,,,5.14,2.89,0.08,2.37,4.09,0.22,,,,,,,,,,,,,,,11,,129,99,,,17,34,,,,,,,,77.5,722,11.1,138,6.6,,,,,,,,,,,,,1065,30,53,,25,4.4,1.12,3.35,,2.15,,1.2,,0.87,,,,,,,,,,,,,,10.3,
CONVERGENT MARGIN,ANDEAN ARC / NORTHERN ANDEAN VOLCANIC ZONE / ECUADOR / ANTISANA,-0.484,-78.142,SAE,s_ANT62 [4739],ANDESITE [4739],VOL,62.95,0.74,16.15,5.46,,,4.97,2.52,0.08,2.42,4.25,0.24,,,,,,,,,,,,,,,9.8,,123,32,,,16,21,,,,,,,,62,732,10.6,125,8.1,,,,,,,,,,,,,1130,29.5,55,,25,4.2,1.17,3.4,,2.15,,1.1,,0.86,,,,,,,,,,,,,,9.9,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_15-58 [3272],"ANDESITE, BASALTIC [3272]",VOL,55.54,0.81,16.79,,,7.61,8.31,5.58,0.16,1.06,3.05,0.18,,,,,,,,,,,,,,,26.2,,,113,,,27.2,8.5,,,,,1,,1.41,22.6,361,,102,,0.7,,,,,,,,0.19,,,0.76,383,7.19,14.9,,,3.09,1.11,,0.523,,,,,2.06,,2.54,0.158,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_40M84 [3272],"ANDESITE, BASALTIC [3272]",VOL,55.41,0.7,15.56,,,7.12,8.02,5.41,0.16,1.08,2.96,0.15,,,,,,,,,,,,,,,26.4,,,120,,,27.4,26.7,,,,,0.68,,,21.9,363,,100,,0.4,,,,,,,,0.17,,,0.6,358,7.28,18.6,,,3.02,1.13,,0.508,,,,,1.93,,2.41,0.157,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_81030 [3272],"ANDESITE, BASALTIC [3272]",VOL,55.8,0.82,16.39,,,7.68,8.32,5.43,0.17,1.08,3.12,0.18,,,,,,,,,,,,,,,24.9,,,151,,,24.6,8,,,,,1.14,,0.83,17.2,387,,88,,,,,,,,,,0.2,,,0.59,397,6.99,13.2,,,2.62,1.03,,0.447,,,,,1.78,,2.25,0.144,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-8204 [6549],ANDESITE [6549],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,,36,,,3.7,4.3,,,,,0.64,,,23.2,413,,164,,0.56,,,,,,,,0.22,,,0.61,439,11.64,28.1,,,3.47,1.24,,0.461,,,,,1.77,,3.96,0.288,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B0000 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,61.01,0.54,16.62,5.45,,,6.04,3.82,0.1,1.31,4.56,0.16,,,,,,,,,,,,,,,14.36,,102,112,,,,29,26,53,17,,6.6,0.8,1,23,561,13,108,3,,,,,,,,,0.6,,,0.9,397,7.81,18.5,,9.6,2.66,0.81,,0.35,,,,,1.22,0.16,2.94,0.69,,,,,,,,,5,,1.071,0.629
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1956-1 [10896] / s_B-1956-1 [10990],NOT GIVEN [10896] / ANDESITE [10990],VOL,60.45,0.57,17.78,6.35,,,6.47,2.77,0.14,1.31,3.72,0.17,,,,,,,,,,,,,,,13.8,,96,15,,,,8,12,72,16,,2.8,0,0.8,25,355,20,116,4,,,,,,,,,0.3,,,0.96,464,9.15,20.9,,10.7,3.19,1,,0.52,,,,,2.04,0.27,3.12,0.54,,,,,,,,,5,,1.27,0.885
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1977 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,58.33,0.69,17.88,7.31,,,7.19,3.61,0.14,1.21,3.63,0.16,,,,,,,,,,,,,,,18.78,,129,23,,,,14,63,64,17,,2.2,0,1,23,350,22,107,4,,,,,,,,,0.3,,,0.82,426,8.47,19.2,,0,3.13,0.99,,0.5,,,,,1.99,0.304,2.87,0.55,,,,,,,,,6,,1.158,0.804
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1981 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,58.25,0.69,17.97,7.32,,,7.29,3.7,0.14,1.2,3.58,0.16,,,,,,,,,,,,,,,19.35,,134,24,,,,10,31,65,17,,3,0,1,22,348,22,106,4,,,,,,,,,0.2,,,0.84,408,8.27,19.7,,0,3.13,1.01,,0.53,,,,,2,0.285,2.87,0.72,,,,,,,,,5,,1.143,0.792
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1986 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,57.95,0.71,17.92,7.43,,,7.33,3.83,0.14,1.19,3.56,0.16,,,,,,,,,,,,,,,19.84,,144,21,,,,14,35,63,17,,2.6,0,1,22,344,21,104,4,,,,,,,,,0.3,,,0.8,405,8.1,19.3,,0,3.13,0.98,,0.54,,,,,1.98,0.293,2.75,0.57,,,,,,,,,6,,1.093,0.781
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1987 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,60.14,0.59,18.03,6.61,,,6.64,2.67,0.15,1.28,3.69,0.18,,,,,,,,,,,,,,,12.97,,87,12,,,,7,13,72,18,,1.8,0,0,24,360,20,113,4,,,,,,,,,0.2,,,0.89,402,9.13,21,,12.3,3.21,1.02,,0.5,,,,,1.99,0.307,3.2,0.37,,,,,,,,,7,,1.208,0.848
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1989-1 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,57.35,0.72,18.1,7.72,,,7.5,3.93,0.15,1.17,3.51,0.16,,,,,,,,,,,,,,,20.87,,141,21,,,,15,42,69,17,,2.2,0,0,21,348,21,102,4,,,,,,,,,0.2,,,0.77,385,8.12,18.5,,11.7,3.08,0.97,,0.53,,,,,1.93,0.287,2.75,0.43,,,,,,,,,4,,1.196,0.852
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1990 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,57.52,0.73,18.09,7.66,,,7.42,3.88,0.15,1.18,3.53,0.16,,,,,,,,,,,,,,,20.48,,138,18,,,,12,38,61,20,,2,,0.8,22,350,21,102,4,,,,,,,,,0.2,,,0.82,385,8.08,18.6,,0,3.1,0.96,,0.51,,,,,2.07,0.281,2.69,0.4,,,,,,,,,4,,1.085,0.758
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B1991 [10896],NOT GIVEN [10896] / ANDESITE [10990],VOL,57.68,0.71,18.04,7.63,,,7.39,3.74,0.15,1.19,3.52,0.16,,,,,,,,,,,,,,,20.04,,137,18,,,,12,41,62,19,,2.5,,0.8,22,350,20,103,4,,,,,,,,,0.2,,,0.85,375,8.42,19,,0,3.08,0.97,,0.48,,,,,1.94,0.289,2.75,0.41,,,,,,,,,5,,1.079,0.767
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-56 [3272],ANDESITE [3272],VOL,59.72,0.61,17.47,,,6.1,6.84,2.93,0.15,1.25,3.65,0.18,,,,,,,,,,,,,,,14.1,,,24,,,15.1,6,,,,,0.75,,1.7,22.1,316,,118,,0.98,,,,,,,,0.26,,,0.83,404,8.33,21.1,,,2.98,1.05,,0.44,,,,,2.02,,2.84,0.173,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-65 [3272],ANDESITE [3272],VOL,59.58,0.63,17.63,,,6.25,6.84,3.17,0.15,1.24,3.56,0.18,,,,,,,,,,,,,,,15.2,,,64,,,16.1,6.7,,,,,2.49,,1.18,23.2,292,,127,,,,,,,,,,0.31,,,0.85,420,8.58,20.8,,,2.85,0.95,,0.432,,,,,1.72,,2.62,0.164,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-77 [3272],ANDESITE [3272],VOL,58.39,0.67,17.75,,,6.44,7.24,3.5,0.14,1.2,3.51,0.17,,,,,,,,,,,,,,,19,,,23,,,20.2,14.9,,66,,,2.1,,1.22,22.2,347,,100,,0.86,,,,70,,,,0.28,,,0.76,402,7.9,19.2,,,3.13,1.04,,0.479,,,,,1.8,,2.75,0.161,,,,,,0.0014,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-8/4 [3272],ANDESITE [3272],VOL,57.35,0.7,18.27,,,6.55,6.97,3.72,0.14,1.24,3.56,0.17,,,,,,,,,,,,,,,18.4,,,90,,,19.7,19,,,,,1.31,,,26.1,323,,140,,0.58,,,,,,,,0.28,,,0.73,519,9.68,20.2,,,3.01,1.09,,0.458,,,,,1.75,,2.96,0.198,,,,,,,,,,,1.127,0.773
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-8/5 [3272],ANDESITE [3272],VOL,57.73,0.69,17.92,,,6.65,7.47,3.73,0.15,1.13,3.57,0.17,,,,,,,,,,,,,,,19,,,68,,,20.1,12.8,,,,,1.97,,1.76,21.6,353,,101,,,,,,,,,,0.28,,,0.77,387,8.09,19.5,,,2.76,1.03,,0.451,,,,,1.85,,2.52,0.158,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-82 [3272],ANDESITE [3272],VOL,58.43,0.66,17.97,,,6.41,7.22,3.52,0.14,1.22,3.49,0.17,,,,,,,,,,,,,,,17.8,,,18,,,20.4,12.1,,65,,,2.48,,0.8,24,353,,108,,0.91,,,,87,,,,0.31,,,0.81,431,8.3,20.2,,,3.17,1.04,,0.478,,,,,1.8,,2.82,0.17,,,,,,0.0014,,,,,1.563,0.86
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_B-85 [3272],ANDESITE [3272],VOL,57.82,0.7,17.62,,,6.75,7.44,3.79,0.15,1.17,3.47,1.17,,,,,,,,,,,,,,,19,,,69,,,20.5,13.9,,,,,1.82,,0.77,20.8,369,,109,,1.28,,,,,,,,0.28,,,0.76,388,8.02,19.1,,,2.81,1.03,,0.458,,,,,1.87,,2.65,0.161,,,,,,,,,,,,
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_M-1564-1 [3272],"ANDESITE, BASALTIC [3272]",VOL,55.89,0.79,16.61,,,7.44,7.98,5.37,0.15,1.13,3.09,0.18,,,,,,,,,,,,,,,25.9,,,119,,,27.8,28,,66,,,1.3,,1.68,25.3,323,,97,,0.73,,,,45,,,,0.19,,,0.89,407,7.9,20,,,3.5,1.15,,0.523,,,,,1.9,,2.69,0.169,0.3,,,,,0.00032,,,,,1.139,0.771
CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / BEZYMIANNY,55.97,160.58,SAE,s_M15-96 [3272],ANDESITE [3272],VOL,58.83,0.66,17.3,,,6.01,6.74,4.01,0.13,1.37,3.5,0.18,,,,,,,,,,,,,,,17.5,,,68,,,18.4,12,,,,,2.25,,2,21.8,346,,103,,,,,,,,,,0.32,,,0.78,394,8.06,19.5,,,2.8,1.03,,0.445,,,,,1.77,,2.6,0.163,,,,,,,,,,,,
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_A3 [19952],"ANDESITE, BASALTIC [19952]",VOL,53.84,0.68,16.75,,,8.42,8.89,5.25,0.16,1.65,2.36,0.23,,,,,,,,,,,,,,,30,,305,40,,,27.8,33,,,,,,,,44,531,19.1,66.8,6,,,,,,,,,,,,1.6,372,18.3,36.2,4.47,18.1,3.8,1.12,3.54,0.6,3.44,0.7,2.01,0.3,2,0.29,0,0,,,,,,,,,0,,3.8,1.22
