"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","CENTRAL SEAMOUNT","-1.22552373","-1.22552373","-90.55037351","-90.55037351","SAQ","-306","-306","s_AL150801-093 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","47.20615","1.74457","","15.54697","","","","8.87113","10.21877","11.00853","0.14099","","0.6296","2.70757","0.28","","","","","","","","","","","","","","","","0.918657090362683","","","","","","","","","","","","","","8.37001518924303","","","","","","","","","","","","","","31.0224520287095","","245.484737864078","394.33098621421","","","38.3304139941691","129.055340622372","75.2421598272138","79.0055637616937","22.4187555376561","","","","","16.9139585947302","388.268008524745","23.2131989349563","171.943132826935","25.2251672321861","","","","","","","","","","","","0.17317967522263","231.405567010309","20.6379754242247","40.0206214039125","4.65586012715713","18.2618101545254","4.10887106287602","1.41409570459683","4.60298148148148","0.722048684210526","4.25223800131492","0.850373673036093","2.33433117624667","0.33668085106383","2.14183827384553","0.326287978863937","3.80571042333689","1.58602675585284","","","","","","","","","2.20251896872856","","2.63936998050682","0.620582524271845","0.512957","","","0.70328192","","","","","","","","","","","","","","","","","","","","","1971898",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","CENTRAL SEAMOUNT","-1.22549745","-1.22549745","-90.54979827","-90.54979827","SAQ","-387","-387","s_AL150801-094 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","47.53703","1.75363","","15.47541","","","","8.84648","10.12199","10.68907","0.13359","","0.63095","2.79385","0.272","","","","","","","","","","","","","","","","0.779844031193648","","","","","","","","","","","","","","8.91727574750831","","","","","","","","","","","","","","30.3059580580293","","231.423477730323","511.735353121801","","","43.4660182025028","192.437427613532","69.5789743589743","78.0374822527212","20.4249755700326","","","","","12.3142629735753","385.790083767263","21.7966189856957","170.755683453237","23.689296931626","","","","","","","","","","","","0.182516129032258","217.053186630683","19.2526945473796","37.4663260566651","4.40552088713353","17.0579689971528","3.75928473696627","1.32149829222011","4.25917011544326","0.66546499339498","3.90358145170173","0.789094199042044","2.15695854628052","0.323626262626263","1.96744209466264","0.291826435246996","3.49025081315504","","","","","","","","","","1.86688286786161","","2.47821027667984","0.591169527896996","","","","","","","","","","","","","","","","","","","","","","","","","1971899",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","NORTHERN SEAMOUNT","-1.21936883","-1.21936883","-90.5506453","-90.5506453","SAQ","-283","-283","s_AL150801-098 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","45.91087","1.37317","","15.02331","","","","8.69616","11.11552","10.91947","0.13485","","1.0416","2.59809","0.233","","","","","","","","","","","","","","","","2.36701450750819","","","","","","","","","","","","","","7.59771464143426","","","","","","","","","","","","","","30.9644118939505","","230.971443365696","482.209904559915","","","40.1736034985423","155.308999158957","75.0918358531318","63.855027080256","28.6719412001611","","","","","29.9499372647428","463.113710632252","20.000570559148","81.7955245329501","32.2677266117305","","","","","","","","","","","","0.276689366160293","396.695257731959","23.2387361029842","39.3438020713464","4.1885068119891","15.1527909176916","3.11604341158429","1.11185380557649","3.6429537037037","0.581234210526316","3.51129520052597","0.743828025477707","2.09360639512752","0.310255319148936","1.98199959669288","0.301188903566711","2.00284916399858","1.74040133779264","","","","","","","","","2.41985295559259","","2.39396179337232","0.451240560949299","","","","","","","","","","","","","","","","","","","","","","","","","1971902",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","NORTHERN SEAMOUNT","-1.21936883","-1.21936883","-90.5506453","-90.5506453","SAQ","-283","-283","s_AL150801-098b [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","46.21628","1.29903","","14.56378","","","","8.30114","10.94323","11.17584","0.10722","","0.67748","2.73069","0.224","","","","","","","","","","","","","","","","2.8165788871078","","","","","","","","","","","","","","14.9094963818115","","","","","","","","","","","","","","29.3228876843079","","212.811041504305","543.166067678786","","","49.804441863842","262.592676086021","89.9378770273983","66.7436953400414","25.167219960802","","","","","12.8026208148085","472.600196170348","18.9842667770869","88.208396073322","31.4721684557812","","","","","","","","","","","","0.146618334390918","367.075148587834","22.419763310805","37.9134907000031","4.02586631480793","14.3503555708886","2.87234180767831","1.04240136284727","3.45476008257725","0.544279716981755","3.29023881194821","0.687362908147305","1.9570976860955","0.294903498577134","1.86853689938215","0.290678127427782","2.02531829710145","1.73966896551724","","","","","","","","","0.945367969464994","","2.56441063355916","0.636775922785356","0.512936","","","0.70359598","","","","","","","","","","","","","","","","","","","","","1971903",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","NORTHERN SEAMOUNT","-1.21795338","-1.21795338","-90.5514128","-90.5514128","SAQ","-273","-273","s_AL150801-099 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","46.431277","1.43531735","","15.7094381","","","","8.1726514","10.83044565","10.45152975","0.1230815","","0.8726747","2.5771097","0.318","","","","","","","","","","","","","","","","2.40072474709324","","","","","","","","","","","","","","13.9679706175299","","","","","","","","","","","","","","32.3960685513403","","248.253721682848","416.325153764581","","","39.0835451895044","132.374768713204","77.7275161987041","67.7387690792713","28.5042690293999","","","","","21.2095671267252","497.168979398532","21.9007227082541","96.6469410798604","36.788754241396","","","","","","","","","","","","0.257778941854374","378.242020618557","26.264716208309","44.4150425776755","4.71869754768392","17.0064333017975","3.42306240415241","1.22085908063301","4.02637037037037","0.631168421052631","3.81084637300022","0.790628450106157","2.30136886181957","0.335702127659574","2.1837959265981","0.337331571994716","2.35233297758805","1.98228762541806","","","","","","","","","2.95916321929223","","2.84338401559454","0.622610571736785","","","","","","","","","","","","","","","","","","","","","","","","","1971904",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","NORTHERN SEAMOUNT","-1.21795338","-1.21795338","-90.5514128","-90.5514128","SAQ","-273","-273","s_AL150801-099b [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","45.79346","1.44011","","15.8502","","","","8.18772","11.01909","10.74704","0.12881","","0.75025","2.42765","0.31","","","","","","","","","","","","","","","","2.62279995398599","","","","","","","","","","","","","","19.3026195219123","","","","","","","","","","","","","","32.3090083492017","","241.665449838188","434.115991516437","","","38.013306122449","139.818334735071","69.3494600431965","73.1109502708025","26.7387797019734","","","","","17.5006273525721","510.449585602652","21.2248953974895","91.7356805584069","35.0256519631605","","","","","","","","","","","","0.234887375589314","353.571917525773","25.1373902867174","42.62","4.5350944595822","16.4081677704194","3.33932995163383","1.1960851544838","3.91937037037037","0.614190789473684","3.70074643874644","0.771709129511677","2.2034807765512","0.333744680851064","2.11786247227264","0.33331571994716","2.21174742084667","1.87314381270903","","","","","","","","","2.77100833251642","","2.72314385964912","0.692578209277238","","","","","","","","","","","","","","","","","","","","","","","","","1971905",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","NORTHERN SEAMOUNT","-1.21663013","-1.21663013","-90.55194472","-90.55194472","SAQ","-265","-265","s_AL150801-101 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51304","","","0.70283352","","","","","","","","","","","","","","","","","","","","","1971907",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR381","SOUTHERN RIFT","-1.2122627","-1.2122627","-90.38694179","-90.38694179","SAQ","-201","-201","s_AL150801-105 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","45.95776","1.82943","","15.52511","","","","9.94739","10.81219","11.04471","0.17003","","0.60617","2.72487","0.274","","","","","","","","","","","","","","","","0.457991156032905","","","","","","","","","","","","","","7.7310989010989","","","","","","","","","","","","","","33.7366111430212","","262.567697841727","272.070107701687","","","37.5103846153846","86.7205818181818","83.5961440892948","78.3047619047619","20.8582278481013","","","","","15.6204255319149","390.962958027981","24.7183253234751","126.805150214592","20.1023401231644","","","","","","","","","","","","0.165653225806452","235.491044467425","14.8251702351702","30.5352193995381","3.90654021427494","16.4488566013898","3.97355836185531","1.43945557655955","4.57300845436809","0.746564102564103","4.49561637221552","0.915085714285714","2.50374032836384","0.372937027707809","2.28436876876877","0.338279255319149","2.93388303249097","","","","","","","","","","1.65310896437104","","1.30741084053417","0.385997867803838","0.512957","","","0.70332793","","","","","","","","","","","","","","","","","","","","","1971911",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR381","NEAR BASE ","-1.20969112","-1.20969112","-90.38856296","-90.38856296","SAQ","-124","-124","s_AL150801-106 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","46.60732","1.86911","","16.02459","","","","9.85277","10.78845","10.05157","0.1696","","0.71006","2.8445","0.359","","","","","","","","","","","","","","","","0.282453960004263","","","","","","","","","","","","","","9.98411354581673","","","","","","","","","","","","","","31.5157931741614","","266.299857605178","176.637603393425","","","35.3872565597668","68.3802186711522","89.2924406047516","81.0361496799606","24.1842448650826","","","","","16.9139585947302","439.967511247928","25.7206162038798","133.025559433381","23.895453223461","","","","","","","","","","","","0.171189104243059","263.970103092784","16.8703335283792","34.0077192174914","4.21796185286104","17.6046988331757","4.22948566709921","1.51913715146948","4.80013888888889","0.781969736842105","4.61527021696252","0.940987261146497","2.62000456794823","0.376808510638298","2.43654083484574","0.36443857331572","3.20673674848808","1.38445484949833","","","","","","","","","1.99021586119008","","1.52961247563353","0.430960086299892","","","","","","","","","","","","","","","","","","","","","","","","","1971912",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR382","NORTHERN CONE","-1.17500696","-1.17500696","-90.52292577","-90.52292577","SAQ","-192","-192","s_AL150801-108 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","45.28916","1.44632","","16.42892","","","","9.61193","12.1096","8.20414","0.17853","","0.10216","2.68656","1.081","","","","","","","","","","","","","","","","2.16601641329181","","","","","","","","","","","","","","9.8275","","","","","","","","","","","","","","30.9257184707778","","261.812194174757","243.988632025451","","","40.4609825072886","105.718755256518","70.4618574514039","91.9776563269325","12.3386991542489","","","","","0.352001254705144","243.509400899834","23.9771776340814","88.7359885033874","8.33582937469704","","","","","","","","","","","","1.99057097957046E-03","44.6035463917526","7.19708601521357","16.341753739931","2.32007538601272","10.7393566698202","3.17585230624041","1.13068198944989","3.79255555555556","0.667121052631579","4.14312995836073","0.859335456475584","2.40724781119147","0.358212765957447","2.28569308328292","0.350383091149273","2.44143649946638","0.541785953177258","","","","","","","","","0.702310753847662","","0.654421832358674","1.31518878101402","","","","","","","","","","","","","","","","","","","","","","","","","1971914",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR382","SOUTHERN CONE ","-1.17622876","-1.17622876","-90.52343918","-90.52343918","SAQ","-192","-192","s_AL150801-109 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","38.8929195","1.2834849","","15.470828625","","","","8.7223581","13.0265320875","10.130730375","0.153555375","","0.088038225","2.4651623625","0.38375","","","","","","","","","","","","","","","","7.34612839179346","","","","","","","","","","","","","","14.8305647840532","","","","","","","","","","","","","","33.8912611318587","","268.984356314826","242.766018423746","","","39.5242946530148","77.1399451386772","64.6097435897436","83.5598674869853","12.7572231270358","","","","","0.275721744667303","179.643423137876","26.1267508824076","86.2287194244604","8.08752597245712","","","","","","","","","","","","9.91935483870968E-04","37.1298650612414","7.00466172578084","15.9498374361356","2.34452225429136","10.8317114837077","3.16409766454353","1.16697229601518","3.88356610760183","0.686354029062087","4.30815992950765","0.908410856838744","2.52323452583759","0.381919191919192","2.36989607250755","0.357562082777036","2.36397831586556","","","","","","","","","","0.651354731137974","","0.649386561264822","0.892218884120172","0.512989","","","0.70330762","","","","","","","","","","","","","","","","","","","","","1971915",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR382","SOUTHERN FLANK","-1.17829695","-1.17829695","-90.52337867","-90.52337867","SAQ","-201","-201","s_AL150801-111 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","39.9842","1.44341","","15.98588","","","","9.45725","9.56108","11.30712","0.17437","","0.06933","2.63777","0.751","","","","","","","","","","","","","","","","6.72106824925832","","","","","","","","","","","","","","21.128812221515","","","","","","","","","","","","","","32.1863119927863","","260.544781325463","237.082548237577","","","40.257482763679","140.485198151519","89.3078223418573","112.108013937282","11.4937882162381","","","","","0.263325907065563","200.691784841076","30.7690677966102","116.242819437975","9.81866403940887","","","","","","","","","","","","2.01164637374272E-03","37.3010310999791","8.75126996287347","20.1349626168224","2.84612237977805","13.2616223148445","3.74557453416149","1.30802122820318","4.49035774678819","0.806819034852547","5.04676143936028","1.07459215475551","3.07135378640777","0.464","2.99357181014999","0.467061994609164","3.12113095671153","0.670975609756098","","","","","","","","","1.51730450167093","","0.807823364110799","2.03446486486486","0.513","","","0.70333382","","","","","","","","","","","","","","","","","","","","","1971917",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR382","SOUTHERN FLANK","-1.17829695","-1.17829695","-90.52337867","-90.52337867","SAQ","-201","-201","s_AL150801-112 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","48.47826","1.44267","","16.08037","","","","9.40322","9.92884","8.83873","0.16172","","0.26409","2.69842","0.259","","","","","","","","","","","","","","","","1.47558109166865","","","","","","","","","","","","","","13.4462607274213","","","","","","","","","","","","","","30.5777367074211","","239.508222475611","320.23033637221","","","39.9048499365929","106.928278127566","79.8459438377535","92.668613625536","14.0567428912309","","","","","5.12876508820798","184.592957248852","28.0261340401363","128.013737565135","8.87409649952696","","","","","","","","","","","","6.05568120624663E-02","51.5844887675835","7.88518325537332","19.0044653791804","2.69638391224863","12.4256148195465","3.51058512790006","1.25936988416988","4.3188128342246","0.753","4.65480832028629","0.977977358490566","2.69452524858647","0.423589743589744","2.60400165803109","0.41183152173913","2.97258732782369","0.607433823529412","","","","","","","","","0.80611810095381","","0.82171282051282","0.370913190529876","","","","","","","","","","","","","","","","","","","","","","","","","1971918",
