TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,3.2,-83.04,SAQ,s_ST77D-5 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,296,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,2.9,1.1,,0.8,,,,,3.1,0.37,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.71,-86.3,SAQ,s_DSD-1B [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,577,25,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,22.2,,20.9,7.4,2.5,,2,,,,,8.1,1.2,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.82,-86.13,SAQ,s_ST717D-3 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,439,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,5.3,1.7,,,,,,,5.6,0.79,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.82,-86.13,SAQ,s_ST717D-5 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,454,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,6.6,2,,1.6,,,,,5.5,0.88,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.74,-87.48,SAQ,s_TR1641D-4 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,401,70,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,13.7,,10.1,5,1.7,,1.4,,,,0.84,5,0.59,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.73,-88.24,SAQ,s_TR1643D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,398,83,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13.8,,,4.5,1.5,,1.3,,,,,4.3,0.6,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.75,-88.6,SAQ,s_TR1644D-1 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,375,112,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,9.8,,10.5,4.6,1.5,,1.1,,,,0.68,5,0.52,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.78,-88.9,SAQ,s_TR1645D-3 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,419,77,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,5.1,1.7,,1.1,,,,0.82,4.9,0.61,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.84,-89.59,SAQ,s_TR1646D-3B [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,354,90,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,41,,23.9,6.4,1.9,,1.2,,,,,3.8,0.51,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,1.96,-91.24,SAQ,s_TR16424D-1 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,411,191,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,16.4,,12.4,4.9,1.5,,1.1,,,,0.79,3.8,0.51,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.02,-91.81,SAQ,s_TR16410D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,296,271,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,20.6,,15.3,4.4,1.6,,1,,,,,3.5,0.47,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.09,-92.24,SAQ,s_TR16411D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,336,156,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,25,,18.4,5.5,1.9,,,,,,0.74,4.2,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.29,-92.9,SAQ,s_TR16423D-1 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,313,231,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,7,,6,2.4,0.9,,0.6,,,,0.46,2.7,0.37,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.42,-93.34,SAQ,s_TR16413D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,341,121,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,13,,,3.4,1.3,,0.8,,,,0.59,4.3,0.49,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.56,-94.45,SAQ,s_TR16416D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,388,127,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,12.1,,9.6,3.9,1.2,,1,,,,0.74,4.3,0.56,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.57,-94.87,SAQ,s_TR16417D-4 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,404,159,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,16.1,,12.2,4.9,1.4,,1.1,,,,0.8,4.2,0.66,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.29,-96.18,SAQ,s_TR16418D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,277,258,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,6.8,,6.7,2.8,0.9,,0.6,,,,0.46,2.7,0.35,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.29,-96.18,SAQ,s_TR16419D-2 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,259,397,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.5,,6.6,3,0.9,,0.7,,,,0.41,3.1,0.39,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.12,-97.19,SAQ,s_TR16420D-3 [2105],BASALT [2105],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,269,373,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,7.5,,7.8,2.8,1,,0.6,,,,0.51,2.9,0.36,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.64,-87.485,SAQ,s_CTW-8D1 [2124],BASALT [2124],VOL,50.04,1.93,13.28,,,13.37,10.74,5.97,0.23,0.16,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.72,-87.86,SAQ,s_TR1642D-2 [2124],BASALT [2124],VOL,49.74,2.15,13.08,,,14.07,10.05,5.83,0.25,0.24,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.73,-88.24,SAQ,s_TR1643D-1 [2124],BASALT [2124],VOL,50.32,1.46,14.05,,,11.49,11.49,7.27,0.17,0.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.75,-88.6,SAQ,s_TR1644D-2 [2124],BASALT [2124],VOL,50.47,1.58,13.85,,,12.18,11.32,6.84,0.2,0.09,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.91,-90.38,SAQ,s_TR1648D-5 [2124],BASALT [2124],VOL,49.65,2.35,13.06,,,13.99,9.9,5.23,0.23,0.31,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,2.02,-91.81,SAQ,s_TR16410D-5 [2124],BASALT [2124],VOL,49.47,1.65,15.49,,,10.11,11.44,7.67,0.23,0.3,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.74,-85.12,SAQ,s_DSD-2A [2105],BASALT [2105],VOL,49.55,1.41,16.58,1.15,7.44,8.5,11.57,8.65,0.12,0.08,2.77,0.21,,,,,,,,,,,,,,,43,,241,378,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,13.4,,10.3,3.6,1.3,,0.9,,,,0.51,3.2,0.44,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.71,-86.3,SAQ,s_DSD-1A [2105],BASALT [2105],VOL,48.43,3.62,11.51,3.61,15.11,18.45,8.95,4.33,0.29,0.24,2.66,0.32,,,,,,,,,,,,,,,48,,622,8,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,31.9,,29,10.2,2.9,,2.6,,,,1.8,10.7,1.5,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.85,-86.55,SAQ,s_CTW6D-1 [2105],BASALT [2105],VOL,50.5,1.89,13.81,2,10.97,12.84,11.03,6.76,0.23,0.1,2.4,0.2,,,,,,,,,,,,,,,48,,446,193,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,16.4,,13.5,5.2,1.7,,1.3,,,,0.54,5.4,0.8,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.86,-87.09,SAQ,s_CTW7D-1 [2105],BASALT [2105],VOL,50.35,0.94,15.54,1.24,7.86,8.65,12.85,8.85,0.15,0.01,2.12,0.07,,,,,,,,,,,,,,,43,,260,412,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,5.8,,4.8,2.1,0.9,,0.7,,,,0.5,2.7,0.32,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.74,-87.48,SAQ,s_TR1641D-2 [2124],BASALT [2124],VOL,50.07,2.18,12.8,,,14.23,10.21,5.83,0.23,0.15,2.79,,,,,,,,,,,,,,,,45,,368,97,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,21,,14.9,6,1.9,,1.1,,,,0.81,5,0.72,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.78,-88.9,SAQ,s_TR1645D-2 [2105],BASALT [2105],VOL,50.1,1.51,14.53,2.08,9.45,11.24,12.13,7.27,0.19,0.11,2.58,0.15,,,,,,,,,,,,,,,46,,357,204,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,14.4,,10.2,4,1.4,,0.9,,,,0.68,4.1,0.47,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.78,-89.23,SAQ,s_CTW9D-1 [2105],BASALT [2105],VOL,49.89,1.54,14.9,1.75,9.15,10.6,12.45,7.39,0.17,0.18,2.49,0.15,,,,,,,,,,,,,,,47,,329,247,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,13.3,,,3.7,1.4,,1,,,,0.63,3,0.45,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.84,-89.59,SAQ,s_TR1646D-1 [2105],BASALT [2105],VOL,49.94,2.14,14.51,2.41,8.51,10.37,11,6.17,0.16,0.75,3.01,0.61,,,,,,,,,,,,,,,40,,318,100,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,36.6,,21.4,6.3,2.1,,1.2,,,,1,3.9,0.6,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.84,-89.59,SAQ,s_TR1646D-2 [2105],BASALT [2105],VOL,49.82,1.52,14.34,1.85,9.33,11.3,12,7.28,0.2,0.22,2.49,0.14,,,,,,,,,,,,,,,47,,351,205,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,11.3,,9.4,3.8,1.3,,0.9,,,,0.57,3.3,0.5,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.86,-89.99,SAQ,s_TR1647D-2 [2124],BASALT [2124],VOL,49.32,1.56,14.15,,,11.42,11.9,7.19,0.18,0.15,2.75,,,,,,,,,,,,,,,,46,,339,190,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,17.2,,,4.5,1.5,,1,,,,0.64,3.3,0.49,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.91,-90.38,SAQ,s_TR1648D-1 [2124],BASALT [2124],VOL,49.62,2.52,13.16,,,14.18,9.59,5.11,0.2,0.34,3.39,,,,,,,,,,,,,,,,45,,419,16,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,29.5,,21.7,6.7,2.1,,1.5,,,,0.83,5.3,0.6,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.93,-90.5,SAQ,s_TR1649D-1 [2105],BASALT [2105],VOL,48.15,1.9,16.21,2.08,8.01,9.75,11.63,7.63,0.14,0.43,2.96,0.22,,,,,,,,,,,,,,,37,,277,227,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,24.8,,16.9,5.1,1.7,,0.8,,,,0.6,2.8,0.44,,,,,,,,,,,,,,
SUBMARINE RIDGE,GALAPAGOS RIDGE / GALAPAGOS RIDGE,0.93,-90.5,SAQ,s_TR1649D-3 [2124],BASALT [2124],VOL,48.26,1.9,16.36,,,9.89,11.28,7.82,0.2,0.35,2.97,,,,,,,,,,,,,,,,35,,266,240,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,24.2,,14.8,4.8,1.9,,,,,,0.58,4.1,0.45,,,,,,,,,,,,,,
